DISTRICT,ST_NM,ST_CEN_CD,DT_CEN_CD,l_bmi_all_fe,l_bmi_ur_fe,l_bmi_ru_fe,h_bmi_all_fe,h_bmi_ur_fe,h_bmi_ru_fe,hh_bmi_all_fe,hh_bmi_ur_fe,hh_bmi_ru_fe,hhh_bmi_all_fe,hhh_bmi_ur_fe,hhh_bmi_ru_fe,h_hemoglobin_all_fe,h_hemoglobin_ur_fe,h_hemoglobin_ru_fe,l_hemoglobin_all_fe,l_hemoglobin_ur_fe,l_hemoglobin_ru_fe,hh_hemoglobin_all_fe,hh_hemoglobin_ur_fe,hh_hemoglobin_ru_fe,h_hemoglobin_all_pw,h_hemoglobin_ur_pw,h_hemoglobin_ru_pw,l_hemoglobin_all_pw,l_hemoglobin_ur_pw,l_hemoglobin_ru_pw,hh_hemoglobin_all_pw,hh_hemoglobin_ur_pw,hh_hemoglobin_ru_pw,h_hemoglobin_all_npw,h_hemoglobin_ur_npw,h_hemoglobin_ru_npw,l_hemoglobin_all_npw,l_hemoglobin_ur_npw,l_hemoglobin_ru_npw,hh_hemoglobin_all_npw,hh_hemoglobin_ur_npw,hh_hemoglobin_ru_npw,h_glucose_all_fe,h_glucose_ur_fe,h_glucose_ru_fe,hh_glucose_all_fe,hh_glucose_ur_fe,hh_glucose_ru_fe,l_glucose_all_fe,l_glucose_ur_fe,l_glucose_ru_fe,h_bp_all_fe,h_bp_ur_fe,h_bp_ru_fe,l_bp_all_fe,l_bp_ur_fe,l_bp_ru_fe,hh_bp_all_fe,hh_bp_ur_fe,hh_bp_ru_fe,hhh_bp_all_fe,hhh_bp_ur_fe,hhh_bp_ru_fe,hhhh_bp_all_fe,hhhh_bp_ur_fe,hhhh_bp_ru_fe,hh_cbp_all_fe,hh_cbp_ur_fe,hh_cbp_ru_fe,h_cbp_all_fe,h_cbp_ur_fe,h_cbp_ru_fe,l_cbp_all_fe,l_cbp_ur_fe,l_cbp_ru_fe,sum_bp_all_fe,ad_hbp_all_fe,ad_lowbp_all_fe,ad_elevatedbp_all_fe,ad_highbp_all_fe,adseverebp_all_fe,sum_bp_ur_fe,ad_hbp_ur_fe,ad_lowbp_ur_fe,ad_elevatedbp_ur_fe,ad_highbp_ur_fe,adseverebp_ur_fe,sum_bp_ru_fe,ad_hbp_ru_fe,ad_lowbp_ru_fe,ad_elevatedbp_ru_fe,ad_highbp_ru_fe,adseverebp_ru_fe,h_glucose_all_ma,h_glucose_ur_ma,h_glucose_ru_ma,hh_glucose_all_ma,hh_glucose_ur_ma,hh_glucose_ru_ma,l_glucose_all_ma,l_glucose_ur_ma,l_glucose_ru_ma,h_bp_all_ma,h_bp_ur_ma,h_bp_ru_ma,l_bp_all_ma,l_bp_ur_ma,l_bp_ru_ma,hh_bp_all_ma,hh_bp_ur_ma,hh_bp_ru_ma,hhh_bp_all_ma,hhh_bp_ur_ma,hhh_bp_ru_ma,hhhh_bp_all_ma,hhhh_bp_ur_ma,hhhh_bp_ru_ma,hh_cbp_all_ma,hh_cbp_ur_ma,hh_cbp_ru_ma,h_cbp_all_ma,h_cbp_ur_ma,h_cbp_ru_ma,l_cbp_all_ma,l_cbp_ur_ma,l_cbp_ru_ma,sum_bp_all_ma,ad_hbp_all_ma,ad_lowbp_all_ma,ad_elevatedbp_all_ma,ad_highbp_all_ma,adseverebp_all_ma,sum_bp_ur_ma,ad_hbp_ur_ma,ad_lowbp_ur_ma,ad_elevatedbp_ur_ma,ad_highbp_ur_ma,adseverebp_ur_ma,sum_bp_ru_ma,ad_hbp_ru_ma,ad_lowbp_ru_ma,ad_elevatedbp_ru_ma,ad_highbp_ru_ma,adseverebp_ru_ma
Saraikela-kharsawan,Jharkhand,20,369,0.333444148,0.202873662,0.399235129,0.521203279,0.51448977,0.524586022,0.087327719,0.165472567,0.047952622,0.058024876,0.117163986,0.028226266,0.190736517,0.284696698,0.146139681,0.80805558,0.715303302,0.852079093,0.001207908,0,0.001781223,0.044053301,0.278462023,0,0.955946684,0.721538007,1,0,0,0,0.196320027,0.284811139,0.153109089,0.8024261,0.715188861,0.845024765,0.001253887,0,0.00186617,0.60786128,0.581342936,0.620447814,0.33288312,0.378171951,0.31138745,0.059255622,0.040485144,0.068164751,0.543743432,0.583265662,0.524548531,0.027895914,0.037350252,0.023304196,0.045004006,0.018331042,0.057958353,0.296084583,0.288962573,0.29954356,0.114670478,0.101329118,0.121150017,0.016394414,0.007876533,0.020531319,0.293551117,0.199503392,0.339227587,0.690054476,0.792620063,0.640241086,1.027398467,0.529242992,0.027151991,0.043803848,0.288188666,0.111612469,1.029238701,0.566696227,0.036289204,0.017810293,0.280753702,0.098450549,1.026504636,0.511004567,0.022702476,0.056461852,0.291809261,0.118021891,0.409937978,0.336928666,0.439795375,0.50178802,0.521161437,0.493865192,0.08827401,0.141909912,0.066339441,0.324114889,0.244340867,0.359166175,0.021140333,0.069254093,0,0.139283806,0.062827982,0.172877148,0.41072762,0.461887419,0.38824892,0.159325883,0.211120442,0.136568278,0.006051332,0,0.008710179,0.552307844,0.518289328,0.56725502,0.441640794,0.481710702,0.424034804,1.05459249,0.307336628,0.020045973,0.132073581,0.389465719,0.15107815,1.049430847,0.232831791,0.06599205,0.059868626,0.440131366,0.201176137,1.056860566,0.339842528,0,0.163576111,0.367360592,0.129220709
Bargarh,Odisha,21,370,0.303925872,0.201294556,0.312838227,0.545124769,0.458159119,0.552676737,0.119818039,0.22000438,0.111117996,0.031131325,0.120541938,0.023367031,0.281762362,0.330270678,0.27756831,0.715889573,0.669729352,0.719880581,0.002348068,0,0.002551083,0.126565039,0,0.136465862,0.873434961,1,0.863534153,0,0,0,0.286712557,0.339847684,0.282104403,0.710864484,0.660152316,0.715262532,0.002422962,0,0.002633094,0.665260732,0.671372533,0.664732337,0.149090394,0.197654039,0.144891545,0.185648873,0.130973428,0.190376148,0.589019895,0.602626979,0.588207185,0.042151622,0,0.044669289,0.044817608,0.01401747,0.046657264,0.261548191,0.245451778,0.262509614,0.087212518,0.166431367,0.08248087,0.012890047,0.01401747,0.012822708,0.313130379,0.258367211,0.316401303,0.67397958,0.727615297,0.67077601,1.024749875,0.574793816,0.041133571,0.043735169,0.255231261,0.085106149,1.028527617,0.585912287,0,0.013628677,0.23864384,0.161815166,1.024524212,0.574127197,0.043600034,0.045540422,0.256225884,0.080506511,0.393620998,0.463005751,0.38609001,0.506764591,0.39814204,0.518554389,0.099614412,0.138852209,0.095355563,0.35320884,0.277142078,0.360514671,0.032887567,0,0.036046244,0.141102865,0.192747802,0.136142641,0.376140118,0.325275332,0.381025404,0.191945121,0.204834804,0.190707132,0.013032957,0.06022026,0.008500865,0.49312219,0.602417409,0.482624978,0.493844837,0.337362349,0.508874178,1.095284462,0.322481364,0.030026507,0.128827602,0.343417734,0.17524682,1,0.277142078,0,0.192747802,0.325275332,0.204834804,1.10443604,0.326424211,0.032637693,0.123268925,0.344995439,0.172673762
Jharsuguda,Odisha,21,371,0.274152666,0.180346638,0.338861346,0.534222543,0.503833413,0.555185437,0.133982956,0.201545507,0.087377355,0.057641834,0.11427445,0.018575871,0.277500868,0.313364685,0.253290623,0.721246839,0.68494302,0.745754123,0.001252306,0.00169233,0.000955264,0.131485805,0.164404199,0.107190028,0.86851418,0.835595787,0.892809987,0,0,0,0.281590849,0.317767799,0.257230639,0.71712178,0.680489838,0.741788328,0.001287384,0.001742353,0.000981026,0.656498969,0.676760614,0.642821133,0.223791182,0.196714222,0.242069781,0.119709842,0.126525179,0.115109079,0.594336271,0.568264425,0.61245203,0.043729562,0.0421266,0.044843368,0.036689147,0.034530692,0.038188927,0.274741143,0.294528544,0.26099205,0.080038734,0.081459835,0.079051286,0.012883413,0.016042389,0.010688432,0.281372577,0.263560861,0.293748885,0.705744028,0.720396757,0.695562661,1.029534817,0.577286243,0.042475067,0.035636626,0.266859502,0.077742621,1.020910144,0.556625307,0.041263767,0.033823438,0.288496047,0.079791389,1.035527706,0.591439545,0.043304846,0.036878712,0.252037734,0.076339133,0.415761977,0.396199614,0.428314477,0.465063274,0.478560805,0.456402391,0.119174741,0.125239581,0.115283147,0.446888924,0.378513694,0.496977657,0.015555879,0.016121419,0.01514159,0.072961755,0.094014272,0.057539593,0.399459749,0.401729673,0.397796929,0.110048056,0.147826448,0.082373247,0.012151125,0.016638838,0.00886362,0.436927646,0.503494859,0.388163418,0.550921202,0.479866296,0.602972984,1.044914365,0.427679956,0.014887229,0.069825582,0.382289469,0.105317771,1.038205504,0.364584565,0.015528158,0.090554588,0.386946201,0.142386496,1.049829006,0.473389149,0.01442291,0.054808538,0.378915936,0.078463487
Sambalpur,Odisha,21,372,0.270984799,0.176380828,0.313910037,0.541316509,0.457809865,0.579206407,0.127106354,0.239044905,0.076315813,0.060592361,0.126764417,0.030567732,0.242194772,0.302458376,0.21606864,0.757805228,0.697541654,0.783931375,0,0,0,0.155145898,0,0.231386915,0.844854116,1,0.7686131,0,0,0,0.244627833,0.311692119,0.215657547,0.755372167,0.688307881,0.784342468,0,0,0,0.719490826,0.707045436,0.724886298,0.194903508,0.21761176,0.185058758,0.085605651,0.075342812,0.090054914,0.55956912,0.552535832,0.56288743,0.037917871,0.035528574,0.039045136,0.052837178,0.052872982,0.052820284,0.272013605,0.27585116,0.270203024,0.102863826,0.113911189,0.097651698,0.014434863,0.003899896,0.019405242,0.295491159,0.261668265,0.311448753,0.690073967,0.734431863,0.669146001,1.025201559,0.545813739,0.036985774,0.051538333,0.265326947,0.100335225,1.03069973,0.536078393,0.034470342,0.051298141,0.267634839,0.110518306,1.022607565,0.550443232,0.038181935,0.051652547,0.264229447,0.09549284,0.452148139,0.49138552,0.433327764,0.465876818,0.462883592,0.467312545,0.081975043,0.045730915,0.099359699,0.369588196,0.271187037,0.416625589,0.018337708,0,0.027103433,0.104905091,0.125956237,0.0948423,0.391468495,0.447023988,0.364912063,0.158253163,0.2335141,0.122277185,0.027423391,0,0.040532224,0.454760134,0.512392461,0.427210927,0.517816484,0.487607509,0.532256842,1.04255271,0.354503125,0.017589238,0.100623295,0.375490367,0.151793927,1.077681303,0.251639366,0,0.116877072,0.414801657,0.216681957,1.025760531,0.40616262,0.026422769,0.092460468,0.355747819,0.119206369
Debagarh,Odisha,21,373,0.303448021,0.148096651,0.314557403,0.575455487,0.546653688,0.577515125,0.084247038,0.202174738,0.07581386,0.036849484,0.103074938,0.032113608,0.543528438,0.594663739,0.540109754,0.451481849,0.394978374,0.455259442,0.004989719,0.010357901,0.004630824,0.267465234,0.5,0.246529326,0.732534766,0.5,0.753470659,0,0,0,0.55560416,0.600198507,0.552666962,0.439187884,0.388837963,0.442504168,0.005207982,0.010963504,0.004828896,0.685881615,0.756666243,0.681149244,0.227845877,0.157470718,0.232550889,0.086272515,0.085863054,0.086299896,0.473801225,0.390448868,0.479483217,0.022589244,0.084001034,0.018402902,0.034275964,0.017869366,0.035394378,0.370672554,0.352202237,0.371931642,0.144096807,0.240957484,0.137493968,0.028587865,0.05907191,0.026509818,0.267547488,0.235493675,0.269732535,0.703864634,0.705434442,0.703757644,1.045435786,0.453209311,0.02160749,0.032786291,0.35456273,0.137834206,1.085479021,0.359701902,0.077386141,0.016462194,0.324467093,0.221982628,1.042706132,0.459845006,0.017649174,0.03394473,0.356698424,0.131862625,0.380652994,0.14259392,0.410069555,0.551228285,0.749212861,0.526763678,0.068118699,0.108193204,0.06316676,0.398099571,0.368538886,0.403013587,0,0,0,0.038454097,0.057753343,0.035245892,0.466833025,0.5,0.461319506,0.222332552,0.221123323,0.222533569,0.015469451,0,0.018041013,0.551492751,0.647415578,0.535547018,0.433037788,0.352584451,0.446411937,1.12571919,0.353640199,0,0.034159582,0.414697587,0.197502673,1.147415519,0.321190447,0,0.050333418,0.435761929,0.192714244,1.122112513,0.359156132,0,0.031410299,0.411116987,0.198316634
Sundargarh,Odisha,21,374,0.264528483,0.20107305,0.298927069,0.581864476,0.507255971,0.622309089,0.103779249,0.183641121,0.060486905,0.049827766,0.108029887,0.018276965,0.256419808,0.283822954,0.242330566,0.74285531,0.714042306,0.757669449,0.000724876,0.002134736,0,0.341306329,0.305356175,0.358319521,0.642669201,0.644758344,0.641680479,0.016024506,0.049885489,0,0.254404843,0.283340037,0.239498988,0.745233476,0.71559608,0.760501027,0.000361704,0.001063843,0,0.703425825,0.707861602,0.701145172,0.180665895,0.180665791,0.18066594,0.115908265,0.111472592,0.118188858,0.544484794,0.55721873,0.53825736,0.032019928,0.048365023,0.02402648,0.064503625,0.046865862,0.073129237,0.284436673,0.273321241,0.289872587,0.111500695,0.109050229,0.112699077,0.0145456,0.014158838,0.014734743,0.368163317,0.339766324,0.382050663,0.617291093,0.646074831,0.603214622,1.036945701,0.525085151,0.030879078,0.062205404,0.274302393,0.107528001,1.034821033,0.538468719,0.046737574,0.045288857,0.264124155,0.105380759,1.037984729,0.518559992,0.023147238,0.070453092,0.279264778,0.10857489,0.354475826,0.344933957,0.360189378,0.491346359,0.554727793,0.453394443,0.154177815,0.100338243,0.186416179,0.303186178,0.431868076,0.23722221,0.023187507,0.020094622,0.024772961,0.111078084,0.107782505,0.112767443,0.464962006,0.363669753,0.516885698,0.175017491,0.121460617,0.20247142,0.015195746,0.009342256,0.018196318,0.522086799,0.50017035,0.5333215,0.462717444,0.490487367,0.448482215,1.077431321,0.281397223,0.021521099,0.103095278,0.431546777,0.162439585,1.044875622,0.413320094,0.019231591,0.10315343,0.348050773,0.116244093,1.094119787,0.216815576,0.022641908,0.103066817,0.472421497,0.185054168
Kendujhar,Odisha,21,375,0.274767965,0.182855919,0.294911861,0.571522236,0.521991313,0.582377672,0.10545779,0.216248661,0.081176326,0.048251983,0.078904077,0.041534126,0.552728415,0.553651333,0.552525222,0.444234788,0.446348697,0.443769366,0.003036789,0,0.003705442,0.263152838,0.599009037,0.228523105,0.718450606,0.400990963,0.75118351,0.018396519,0,0.020293362,0.569117904,0.552356899,0.572932005,0.428714633,0.447643131,0.424407303,0.002167454,0,0.002660675,0.673528671,0.757235408,0.65507561,0.23613821,0.181375474,0.248210624,0.090333097,0.061389107,0.096713781,0.482986331,0.533257365,0.470987976,0.021835433,0.013428454,0.023841958,0.039556913,0.035199806,0.040596843,0.31861335,0.274099231,0.3292377,0.175115138,0.179337919,0.174107268,0.036920693,0.031311668,0.038259421,0.322357953,0.265019208,0.336043179,0.640721381,0.703669131,0.625697374,1.038107157,0.465256721,0.021033892,0.038104847,0.306917608,0.168686956,1.035322785,0.515063882,0.012970307,0.033998873,0.26474762,0.173219323,1.038771749,0.453408539,0.022952067,0.039081581,0.31694904,0.167608783,0.4403117,0.530929267,0.397474647,0.474844068,0.399198622,0.510603487,0.084844224,0.069872119,0.091921896,0.343592048,0.416666657,0.310457259,0.017432267,0,0.025336716,0.070038326,0,0.101796351,0.396929324,0.333333343,0.42576614,0.220459759,0.333333343,0.169278622,0.040066939,0,0.058234803,0.465782404,0.416666657,0.488053352,0.494150639,0.583333313,0.453711838,1.048451781,0.327713728,0.016626675,0.066801667,0.378586143,0.210271716,1.083333373,0.384615362,0,0,0.307692319,0.307692319,1.032635093,0.300645649,0.024535982,0.098579213,0.412310362,0.163928792
Mayurbhanj,Odisha,21,376,0.302675992,0.15642409,0.31584084,0.585943758,0.541874647,0.589910626,0.067926928,0.190053344,0.056933742,0.043453347,0.111647896,0.037314825,0.536066175,0.493306667,0.53998971,0.463933796,0.506693363,0.46001026,0,0,0,0.157076016,NA,0.157076016,0.842923999,NA,0.842923999,0,NA,0,0.553052247,0.493306667,0.558803737,0.446947753,0.506693363,0.441196233,0,0,0,0.6857934,0.796973288,0.675591707,0.24982205,0.160665348,0.258002907,0.064384565,0.042361379,0.066405371,0.482927829,0.486735791,0.482518703,0.027767522,0.039536372,0.02650311,0.034904819,0.018428301,0.03667501,0.347689837,0.324951947,0.350132734,0.146481559,0.158917725,0.145145461,0.015439102,0.038710024,0.01293894,0.273163229,0.320953548,0.268028766,0.711397707,0.640336454,0.719032288,1.039771557,0.464455694,0.026705407,0.033569701,0.33439061,0.140878603,1.028570175,0.473215938,0.038438186,0.017916426,0.315925896,0.154503539,1.040974975,0.463525742,0.025459891,0.035231404,0.336350769,0.139432222,0.391079158,0.476624578,0.376269609,0.544279277,0.317749709,0.583495796,0.064641587,0.205625713,0.040234569,0.37699765,0.364500552,0.380069286,0,0,0,0.08771956,0,0.109280035,0.463715643,0.556061983,0.441017956,0.196066007,0.144810587,0.208664,0.017196983,0.03268658,0.013389816,0.451084554,0.551503956,0.426402599,0.531718433,0.415809453,0.560207546,1.124498844,0.335258365,0,0.078007691,0.412375391,0.174358562,1.065373182,0.342134148,0,0,0.521941066,0.135924757,1.139031291,0.333677649,0,0.095941208,0.387186855,0.183194265
Baleshwar,Odisha,21,377,0.243815199,0.150818646,0.257661015,0.569309294,0.391833961,0.595732749,0.12746048,0.298556358,0.101986848,0.059415031,0.15879105,0.044619422,0.551323831,0.550051868,0.551502228,0.448676169,0.449948102,0.448497742,0,0,0,0.092950098,0,0.103625402,0.907049894,1,0.896374583,0,0,0,0.56556946,0.564296901,0.56574899,0.43443054,0.435703099,0.43425101,0,0,0,0.74932915,0.691744447,0.757397234,0.189713553,0.243109286,0.18223238,0.060957275,0.065146245,0.060370367,0.520842075,0.513437688,0.522118509,0.048237503,0.046004284,0.048622485,0.042168502,0.050120279,0.040797699,0.293090552,0.265594482,0.297830582,0.107419983,0.161347926,0.098123394,0.020608835,0.016671615,0.02128757,0.352665335,0.345746934,0.353857994,0.626725852,0.637581468,0.624854445,1.011758566,0.514788926,0.047676891,0.041678425,0.289684266,0.106171556,1.036504626,0.49535495,0.044384062,0.048355095,0.256240517,0.155665413,1.007492661,0.518235564,0.048260882,0.040494289,0.295615643,0.097393654,0.358765155,0.159962744,0.390509188,0.553981602,0.704612494,0.529929459,0.087253205,0.135424733,0.07956136,0.358439028,0.298374623,0.369040012,0.017820092,0,0.020965222,0.097913347,0.074593656,0.102029122,0.407503128,0.427031696,0.40405643,0.17693308,0.25081268,0.163893819,0.065171309,0.12540634,0.054540217,0.534503222,0.749187291,0.496612906,0.400325447,0.12540634,0.448846877,1.058608651,0.338594466,0.016833503,0.092492484,0.384942174,0.167137384,1.050812602,0.283946574,0,0.070986643,0.406382352,0.238684505,1.059984565,0.348156035,0.019778799,0.096255288,0.381190866,0.154619068
Bhadrak,Odisha,21,378,0.286222517,0.220101625,0.296324223,0.547195315,0.433070779,0.564630806,0.110582039,0.201083437,0.096755572,0.056000158,0.145744175,0.042289399,0.525595307,0.596355557,0.5155195,0.474404722,0.403644472,0.4844805,0,0,0,0.279508173,0,0.314252645,0.720491827,1,0.685747385,0,0,0,0.535521567,0.617595851,0.523773849,0.464478433,0.382404178,0.476226151,0,0,0,0.666627884,0.666493773,0.666647017,0.261829555,0.260109395,0.262074769,0.071542554,0.073396817,0.071278222,0.559432566,0.579883814,0.555952191,0.037008025,0.048821341,0.034997631,0.056709293,0.042459711,0.059134293,0.292066455,0.261190623,0.297320902,0.07465367,0.115741499,0.06766133,0.014952976,0.024387348,0.013347432,0.257806897,0.269555151,0.255807549,0.727240145,0.706057489,0.730845034,1.019870043,0.548533201,0.036287002,0.055604432,0.286376148,0.073199198,1.048097014,0.553273022,0.046580937,0.040511243,0.249204621,0.110430136,1.015066385,0.547700346,0.034478169,0.058256578,0.292907834,0.066657051,0.397087216,0.517346025,0.382620543,0.499665737,0.362783641,0.516132116,0.103247039,0.119870342,0.101247318,0.475796163,0.380072623,0.487524658,0.014178173,0,0.015915347,0.077868126,0.084872931,0.077009872,0.372482181,0.535054445,0.352563083,0.079072401,0.084872931,0.07836169,0,0,0,0.456733048,0.324727714,0.472906947,0.543266952,0.675272286,0.527093053,1.01939702,0.466742754,0.013908391,0.076386459,0.365394622,0.077567816,1.084872961,0.35033837,0,0.078233063,0.493195474,0.078233063,1.011374593,0.482041627,0.015736353,0.076143764,0.348597914,0.077480383
Kendrapara,Odisha,21,379,0.232214987,0.081815109,0.239025131,0.585246325,0.566352785,0.58610183,0.137931466,0.249318659,0.132887825,0.044607237,0.102513433,0.041985229,0.535788357,0.676170707,0.529329598,0.464211643,0.323829263,0.470670402,0,0,0,0.201568112,0,0.210385412,0.798431873,1,0.789614618,0,0,0,0.54789567,0.699470341,0.540909529,0.45210433,0.300529629,0.459090471,0,0,0,0.707704425,0.768797457,0.704893649,0.186922252,0.148741901,0.188678876,0.10537333,0.082460664,0.106427506,0.56234771,0.415353924,0.568184912,0.054897323,0,0.057077326,0.059780125,0.04606051,0.060324937,0.27724877,0.4484846,0.270448893,0.070369586,0.113131195,0.068671495,0.009227937,0.023030255,0.00867984,0.299702585,0.423434287,0.294789106,0.691069484,0.553535461,0.696531057,1.02464354,0.548822761,0.053576995,0.058342364,0.270580709,0.068677135,1.023030281,0.406003535,0,0.045023605,0.438388377,0.110584408,1.024707556,0.554484963,0.055701088,0.058870394,0.263927877,0.0670157,0.373178899,0.142857149,0.387118012,0.547020733,0.714285731,0.536897838,0.07980033,0.142857149,0.075984128,0.444093585,NA,0.444093585,0,NA,0,0.096401535,NA,0.096401535,0.390469074,NA,0.390469074,0.114072889,NA,0.114072889,0.061489388,NA,0.061489388,0.579350233,NA,0.579350233,0.359160364,NA,0.359160364,1.045037031,0.424954891,0,0.092247002,0.373641372,0.109156795,NA,NA,NA,NA,NA,NA,1.045037031,0.424954891,0,0.092247002,0.373641372,0.109156795
Jagatsinghapur,Odisha,21,380,0.167569473,0.096465215,0.175746918,0.56229347,0.548529446,0.56387645,0.207324252,0.160515651,0.212707534,0.06281279,0.194489688,0.047669087,0.586332202,0.610831082,0.583694756,0.413667798,0.389168888,0.416305244,0,0,0,0.269339621,0,0.296115339,0.730660379,1,0.703884661,0,0,0,0.595367432,0.626996875,0.591954827,0.404632568,0.373003095,0.408045173,0,0,0,0.681111693,0.733713508,0.675448775,0.181664184,0.163836002,0.183583498,0.137224108,0.102450512,0.140967697,0.542898059,0.605284929,0.537818849,0.0315369,0.013674513,0.032991152,0.056008358,0.064579271,0.055310562,0.300808221,0.210277483,0.308178723,0.096615382,0.119858295,0.094723076,0.022355188,0.026594471,0.022010051,0.308812886,0.300502568,0.309489459,0.668831944,0.672902942,0.668500483,1.02786696,0.528179288,0.030681888,0.054489888,0.292652875,0.093995996,1.013674498,0.597119629,0.013490043,0.063708097,0.207440838,0.1182414,1.029022336,0.522650301,0.032060675,0.053750593,0.299486905,0.092051528,0.418541878,0.170689628,0.434078634,0.430740207,0.5,0.426398635,0.150717899,0.329310358,0.139522716,0.399718195,0.508997381,0.394365966,0.029375253,0,0.030813979,0.057761576,0,0.060590591,0.372600019,0.491002619,0.366800964,0.213196322,0,0.223638132,0.010633281,0,0.011154072,0.46715802,0.74550128,0.453525484,0.522208691,0.25449869,0.535320461,1.072651386,0.37264502,0.027385648,0.053849347,0.347363561,0.198756397,1,0.508997381,0,0,0.491002619,0,1.076209664,0.36643973,0.028631948,0.056299988,0.34082669,0.20780164
Cuttack,Odisha,21,381,0.181077197,0.102568135,0.210748315,0.50067693,0.413494289,0.53362602,0.192222804,0.243243515,0.172940418,0.126023084,0.240694046,0.082685217,0.57807219,0.537313581,0.591819882,0.420673341,0.462686419,0.406502485,0.001254494,0,0.00167763,0.323962212,0.427304417,0.261553138,0.676037788,0.572695613,0.738446891,0,0,0,0.584373653,0.541436434,0.598620534,0.414340705,0.458563536,0.399667293,0.001285604,0,0.001712175,0.664239526,0.636380732,0.673565626,0.231336772,0.246638715,0.22621426,0.104423672,0.116980568,0.100220092,0.530903637,0.502616525,0.540614486,0.033176329,0.044425301,0.029314615,0.050101817,0.036549754,0.054754168,0.322690904,0.344882578,0.315072596,0.100892887,0.10804978,0.098435968,0.024793817,0.020688733,0.026203072,0.318137765,0.295288205,0.325981915,0.657068431,0.684023082,0.647814989,1.037765622,0.511583388,0.031969,0.048278548,0.310947776,0.097221263,1.036523938,0.484905839,0.04285989,0.035261855,0.332729965,0.104242437,1.038191795,0.520726979,0.028236223,0.052739933,0.303482085,0.094814822,0.405823886,0.365119606,0.421876758,0.494518459,0.514593303,0.486601382,0.099657647,0.120287083,0.091521859,0.352479488,0.295894444,0.380988896,0.028115459,0,0.042280961,0.132062018,0.119000085,0.138643056,0.455830067,0.585105479,0.390696853,0.11862649,0.170427904,0.092527218,0.029215137,0.05680931,0.015312279,0.572030306,0.570046008,0.573030055,0.398754537,0.373144686,0.411657661,1.0871135,0.324234307,0.025862487,0.121479511,0.419303119,0.109120615,1.170427918,0.252808779,0,0.101672292,0.499907315,0.145611614,1.045136929,0.364534914,0.04045495,0.132655397,0.373823613,0.088531189
Jajapur,Odisha,21,382,0.277173847,0.253660053,0.279228389,0.536141217,0.487777501,0.540367067,0.140130848,0.127450466,0.141238824,0.046554118,0.131111979,0.03916572,0.52910459,0.563868284,0.526220143,0.47089541,0.436131716,0.473779887,0,0,0,0.4046413,0.20057483,0.436247885,0.59535867,0.799425185,0.563752115,0,0,0,0.532369137,0.580882609,0.528429449,0.467630893,0.419117391,0.471570551,0,0,0,0.670916438,0.652298689,0.672461212,0.227072805,0.27597335,0.223015353,0.102010772,0.071727999,0.104523443,0.566212356,0.623800814,0.561458886,0.058321804,0.024027115,0.061152577,0.052123126,0.049223948,0.052362431,0.263372391,0.253651232,0.264174789,0.094789594,0.073324017,0.096561417,0.020381577,0.012086511,0.021066273,0.311434448,0.374788553,0.306205034,0.668183982,0.613124907,0.672728717,1.034819245,0.547160625,0.05635941,0.050369304,0.254510522,0.09160015,1.024027109,0.609164357,0.023463357,0.048068989,0.247699723,0.071603589,1.035710096,0.54210043,0.059044108,0.050557036,0.255066335,0.093232088,0.391070604,0.355140626,0.398484945,0.530358732,0.446703553,0.547621429,0.078570671,0.19815582,0.053893607,0.421345681,0.355140626,0.43789959,0.048087809,0.029552788,0.052722305,0.107005224,0.059105575,0.118982047,0.37842387,0.526648223,0.341361851,0.13425523,0.144859374,0.131603777,0,0,0,0.515078723,0.449608117,0.53144896,0.484921306,0.550391912,0.46855104,1.089117765,0.386868805,0.044152994,0.09824945,0.347459078,0.123269707,1.115306616,0.318424195,0.026497455,0.052994911,0.472200394,0.129883006,1.082569599,0.404500186,0.048701078,0.109907061,0.315325558,0.121566109
