DISTRICT,ST_NM,ST_CEN_CD,DT_CEN_CD,district,h_glucose_all_ma,h_glucose_ur_ma,h_glucose_ru_ma,hh_glucose_all_ma,hh_glucose_ur_ma,hh_glucose_ru_ma,l_glucose_all_ma,l_glucose_ur_ma,l_glucose_ru_ma,h_bp_all_ma,h_bp_ur_ma,h_bp_ru_ma,l_bp_all_ma,l_bp_ur_ma,l_bp_ru_ma,hh_bp_all_ma,hh_bp_ur_ma,hh_bp_ru_ma,hhh_bp_all_ma,hhh_bp_ur_ma,hhh_bp_ru_ma,hhhh_bp_all_ma,hhhh_bp_ur_ma,hhhh_bp_ru_ma,hh_cbp_all_ma,hh_cbp_ur_ma,hh_cbp_ru_ma,h_cbp_all_ma,h_cbp_ur_ma,h_cbp_ru_ma,l_cbp_all_ma,l_cbp_ur_ma,l_cbp_ru_ma
Dakshin Bastar Dantewada,Chhattisgarh,22,416,416,0.447239429,0.194911107,0.276161581,0.490799487,0.610177755,0.723838389,0.061961085,0.194911107,0,0.471446425,0.194911107,0,0.061961085,0,0,0.111318871,0,0.289535373,0.355273634,0.805088878,0.710464656,0.061961085,0,0.400702626,0,0,0,0.653440118,0.5,0.690237999,0.346559912,0.5,0.309762001
Bijapur,Chhattisgarh,22,417,417,0.30880022,0.200000003,0.409643322,0.69119978,0.800000012,0.590356708,0,0,0,0.303901255,0.600000024,0.172747821,0,0,0,0.065470167,0,0.036636647,0.559617102,0.400000006,0.720767558,0.210363239,0,0.213340163,0.071011439,0,0.109909944,0.506340325,0.400000006,0.515692055,0.422648221,0.600000024,0.374397993
Sheopur,Madhya Pradesh,23,418,418,0.405807465,0,0.365338415,0.594192505,1,0.587814689,0,0,0.046846885,0.453550696,1,0.500675499,0.028795164,0,0.023423443,0.164145812,0,0.114756808,0.353508353,0,0.294969976,0.089396402,0,0.090839498,0,0,0.024665194,0.596344531,0,0.522478819,0.403655499,1,0.452856004
Morena,Madhya Pradesh,23,419,419,0.329163551,0.220928833,0.454260021,0.389291406,0.720312655,0.417610049,0.281545043,0.058758516,0.128129929,0.581654727,0.683880806,0.608703315,0.026406651,0,0.057429168,0.0776373,0,0.032998215,0.317392647,0.257360697,0.267871052,0.049722012,0.058758516,0.032998215,0.026406651,0,0.028109375,0.389223993,0.438275367,0.341028303,0.584369361,0.561724663,0.630862296
Bhind,Madhya Pradesh,23,420,420,0.401924789,0.574435532,0.458704978,0.321455657,0.212782249,0.225776896,0.276619554,0.212782249,0.315518141,0.616404891,0,0.559514701,0.064735256,0,0,0.13185513,0.425564498,0.040457688,0.153658703,0.361653268,0.357665062,0.065273874,0,0.042362586,0,0.212782249,0,0.480693072,0.425564498,0.515731514,0.519306958,0.361653268,0.484268516
Gwalior,Madhya Pradesh,23,421,421,0.461431146,0.285343677,0.38034144,0.40053156,0.596040845,0.495707691,0.138037294,0.118615448,0.123950861,0.452255785,0.379121274,0.337439597,0.026239594,0,0,0.089642227,0.095740244,0.115143672,0.378226697,0.436173826,0.453229845,0.078866832,0.163145781,0.120652363,0.007826352,0,0,0.506451488,0.629696429,0.515860498,0.485722154,0.370303571,0.484139502
Datia,Madhya Pradesh,23,422,422,0.40318197,0.475218683,0.349181145,0.450192332,0.524781287,0.555705667,0.146625713,0,0.095113225,0.603511691,0.475218683,0.613798797,0.056150079,0,0.114703856,0.07337667,0,0.041158631,0.212409407,0.524781287,0.230338737,0.054552156,0,0,0.017964553,0,0,0.306408465,0.366375059,0.384858578,0.675626993,0.633624911,0.615141392
Shivpuri,Madhya Pradesh,23,423,423,0.36519134,0.467285633,0.287668496,0.532271147,0.532714367,0.481788009,0.102537528,0,0.230543494,0.377352804,0.082852125,0.530137122,0,0,0,0.081711888,0,0.127220377,0.441091835,0.83429575,0.310355604,0.131803676,0.26673457,0.032286897,0.03158015,0,0.030322839,0.419661433,0.284157991,0.439221054,0.548758447,0.715842009,0.530456126
Tikamgarh,Madhya Pradesh,23,424,424,0.295816422,1,0.31791684,0.662249863,0,0.682083189,0.041933719,0,0,0.445233673,0,0.469234049,0,0,0.044036876,0.118242294,0,0.136952028,0.337902099,0.627902031,0.347425044,0.162495703,0.372097939,0.046388857,0.023679774,0,0,0.554998338,0,0.492068052,0.421321929,1,0.507931948
Chhatarpur,Madhya Pradesh,23,425,425,0.282564491,1,0.356185913,0.717435539,0,0.643814087,0,0,0,0.328624636,0,0.504436255,0,0,0,0.119927734,0,0.091993287,0.480927557,0,0.314476967,0.184151247,1,0.089093491,0,0,0.041256636,0.644465446,0,0.427115053,0.355534524,1,0.531628311
Panna,Madhya Pradesh,23,426,426,0.373745203,0.229002059,0.31591785,0.591876209,0.770997941,0.68408215,0.034378573,0,0,0.404598504,0.166666672,0.295422852,0,0,0.054578848,0.081841245,0,0.171532124,0.366133839,0.29133743,0.375172883,0.233595684,0.541995883,0.1032933,0.038706582,0.104331277,0.10442137,0.546957493,0.5,0.466142803,0.414335936,0.395668715,0.429435849
Sagar,Madhya Pradesh,23,427,427,0.368537694,0.302479416,0.352459878,0.568577588,0.52314043,0.647540152,0.062884696,0.174380153,0,0.286020666,0.52314043,0.312792331,0.032814823,0,0,0.065629646,0,0.045089331,0.615534902,0.47685954,0.503100753,0.089677982,0.174380153,0.184153229,0,0.128099248,0,0.391718894,0.348760307,0.344976485,0.608281076,0.52314043,0.655023515
Damoh,Madhya Pradesh,23,428,428,0.452282935,0,0.265813231,0.466068745,1,0.616084635,0.08164832,0,0.118102156,0.409603775,0.400000006,0.433763504,0,0,0,0.131292582,0,0.128140241,0.415403754,0.600000024,0.390050888,0.25338003,0.200000003,0.048045367,0,0,0.085721932,0.413793027,0.400000006,0.435279369,0.586206973,0.600000024,0.478998691
Satna,Madhya Pradesh,23,429,429,0.308501124,0,0.303241372,0.648435712,0.701986134,0.667554498,0.043063153,0.298013866,0.029204153,0.370226264,0.327287436,0.271263272,0,0,0,0.111310013,0,0.133435652,0.414230943,0.152106658,0.470363677,0.104232773,0.520605922,0.200259879,0.028664669,0,0.029204153,0.461667597,0.397772819,0.588471413,0.509667754,0.602227151,0.382324427
Rewa,Madhya Pradesh,23,430,430,0.556865692,0.146056473,0.577757776,0.382861465,0.853943527,0.096414335,0.060272846,0,0.325827897,0.316324294,0.292112947,0.300058275,0.036236435,0,0,0.173323333,0,0.143801272,0.320204169,0.269717604,0.504625499,0.191826895,0.43816942,0.154544905,0,0.146056473,0.051514968,0.569625139,0.43816942,0.560689628,0.430374861,0.415774107,0.387795389
Umaria,Madhya Pradesh,23,431,431,0.447424084,,0.467986852,0.498090714,,0.268654883,0.054485198,,0.263358265,0.504964471,,0.328966856,0,,0,0.203977674,,0.202870846,0.240679964,,0.268654883,0.050377898,,0.19491601,0,,0.063850857,0.548541725,,0.474359393,0.451458275,,0.461789757
Neemuch,Madhya Pradesh,23,432,432,0.495326281,0.367307752,0.476072311,0.458322495,0.348517895,0.495836824,0.046351243,0.284174353,0.02809084,0.278470993,0.161109686,0.314797968,0,0,0,0.075601749,0.054483291,0.027088344,0.494449943,0.632692277,0.491703153,0.257735014,0.199154705,0.221690863,0.028752306,0,0.027088344,0.468684942,0.630340695,0.417868227,0.502562761,0.369659334,0.555043459
Mandsaur,Madhya Pradesh,23,433,433,0.329829723,0.39964065,0.306735963,0.640313089,0.52800554,0.674511969,0.029857187,0.072353795,0.018752079,0.328716367,0.072353795,0.318802059,0,0,0.05902252,0.033337038,0.22782588,0.150377586,0.448623776,0.44488728,0.36326611,0.278542459,0.39964065,0.246406183,0.029577367,0,0,0.60075146,0.8445279,0.701781869,0.369671196,0.1554721,0.298218131
Ratlam,Madhya Pradesh,23,434,434,0.463132083,0.620829582,0.181019545,0.501294017,0.379170388,0.695699453,0.035573922,0,0.123280987,0.296843559,0.147822753,0.46652934,0.086106591,0,0,0.130565599,0.195890039,0.126440361,0.397503167,0.536381245,0.327841401,0.15189296,0.249887213,0.170532465,0,0.045994602,0,0.535443604,0.555146217,0.357373089,0.464556366,0.398859173,0.642626882
Ujjain,Madhya Pradesh,23,435,435,0.414407104,0.464065462,0.302999288,0.471388668,0.327982724,0.486796379,0.114204235,0.207951799,0.210204333,0.415133446,0.346714169,0.417928457,0.027602904,0.029253766,0.019600118,0.159213379,0.057343781,0.063095309,0.343858182,0.443993747,0.333629519,0.124702796,0.267479658,0.165746599,0.044522092,0.069038033,0,0.510468066,0.452756047,0.567554533,0.445009857,0.478205919,0.432445467
Shajapur,Madhya Pradesh,23,436,436,0.26707983,0.451736182,0.403886825,0.522142291,0.492740393,0.406495064,0.210777864,0.055523422,0.189618096,0.386272877,0.286710054,0.462694138,0.051657561,0,0.077730834,0.097762935,0.055523422,0.061985243,0.423320383,0.657766521,0.397589803,0.062576845,0.120911866,0.067388691,0,0,0,0.532369673,0.516352534,0.499827683,0.467630297,0.483647466,0.500172317
Dewas,Madhya Pradesh,23,437,437,0.370189369,0.402514488,0.456181973,0.384181887,0.409318089,0.408949673,0.245628774,0.188167438,0.134868339,0.49610129,0.170182452,0.399715811,0,0.047041859,0,0.113461018,0.038049363,0.053164896,0.310210615,0.576587856,0.434307426,0.135788813,0.215180337,0.274443299,0,0,0.05403978,0.451865464,0.58849299,0.547162592,0.548134565,0.411506981,0.398797601
Dhar,Madhya Pradesh,23,438,438,0.408944935,0.445904732,0.5035128,0.500632226,0.43086341,0.270162523,0.090422861,0.123231851,0.226324663,0.380480587,0.260608912,0.348721832,0.015939835,0,0,0.156314805,0.246463701,0.039753851,0.282777995,0.492927402,0.459538281,0.214914903,0,0.234174997,0,0,0,0.432488173,0.71543169,0.497895807,0.567511797,0.28456828,0.502104163
Indore,Madhya Pradesh,23,439,439,0.3207618,0.298913717,0.37904191,0.530777335,0.586084664,0.473645419,0.14846088,0.115001619,0.147312671,0.457876742,0.296530306,0.457634419,0.016928243,0.004236906,0.081661835,0.072445534,0.168337956,0,0.377827257,0.355248153,0.37904191,0.099167563,0.161798447,0.081661835,0.004454291,0.123023979,0.081661835,0.522592723,0.541253626,0.163323671,0.472952962,0.335722387,0.755014479
West Nimar,Madhya Pradesh,23,440,440,0.547381222,0.616385758,0.3265751,0.283630043,0.18683818,0.418684125,0.168988734,0.196776077,0.254740775,0.409837872,0.606447816,0.23286292,0.06129054,0.08535929,0.04673364,0.141324669,0.08535929,0.091436446,0.266844094,0.222833574,0.559574544,0.202501088,0,0.092605315,0.019816512,0,0,0.551111519,0.495031059,0.51207763,0.429071933,0.504968941,0.487922341
Barwani,Madhya Pradesh,23,441,441,0.461975902,0.610536277,0.261795104,0.413848907,0.241477534,0.669813395,0.124175191,0.147986218,0.068391502,0.4227736,0.482955068,0.411457539,0,0,0,0.041754574,0,0.119463086,0.37167412,0.517044961,0.395949095,0.257014841,0,0.208357781,0.07058055,0,0.07313025,0.346722215,0,0.654304922,0.582697213,1,0.272564799
Rajgarh,Madhya Pradesh,23,442,442,0.283244461,0.376815438,0.323669523,0.483758092,0.623184562,0.416861027,0.232997462,0,0.25946945,0.485817462,0,0.574576676,0,0,0,0.093344487,0,0.078626521,0.401618183,1,0.321428597,0.038439747,0,0.025368195,0.046072859,0,0,0.257994562,0.188407719,0.460615903,0.695932567,0.811592281,0.539384127
Vidisha,Madhya Pradesh,23,443,443,0.376297414,0.5,0.526398659,0.623702586,0.5,0.473601371,0,0,0,0.246923238,0.5,0.384994924,0,0,0,0.129525423,0,0.186927184,0.490555555,0.5,0.356815398,0.183527604,0.5,0.106893763,0.064704046,0,0,0.613907814,0.5,0.509483635,0.321388125,0.5,0.490516365
Bhopal,Madhya Pradesh,23,444,444,0.337029248,0.457322925,0.234131798,0.43321681,0.307532728,0.458537012,0.229753926,0.235144347,0.307331175,0.572218359,0.234314248,0.668088019,0,0,0,0.074915409,0.36997202,0.135323212,0.25643158,0.366370529,0.19658877,0.143362433,0.126259238,0,0,0.035221558,0,0.479986936,0.728827596,0.669178367,0.520013094,0.235950842,0.330821604
Sehore,Madhya Pradesh,23,445,445,0.406597704,0.547218144,0.341071576,0.364157379,0.452781886,0.420428425,0.229244918,0,0.238500014,0.41237399,0.380694658,0.476535857,0.037052747,0,0.045199748,0.095238306,0,0.150416896,0.338512868,0.547218144,0.279518962,0.131216735,0.179172814,0.045070965,0.066107243,0,0.048328526,0.308242857,0.666953087,0.538136542,0.625649929,0.333046913,0.413534909
Raisen,Madhya Pradesh,23,446,446,0.425031483,0,0.340077102,0.327629238,0.66989845,0.353084356,0.247339293,0.33010155,0.306838542,0.583453,0,0.612789392,0.020366386,0,0,0.127702102,0.169898465,0.112269156,0.25610128,0.83010155,0.244496793,0.012377231,0,0.056037012,0.018591648,0,0,0.452524543,0.5,0.493875623,0.528883815,0.5,0.506124377
Betul,Madhya Pradesh,23,447,447,0.261936277,0.185601801,0.351359874,0.738063693,0.660499871,0.538930178,0,0.153898314,0.109709948,0.44203797,0.352703273,0.707728207,0,0.307796627,0,0.152513385,0.153898314,0.0533338,0.344954342,0.339500099,0.238937974,0.060494322,0,0,0,0.307796627,0,0.487281889,0.538305044,0.24628666,0.512718141,0.153898314,0.75371331
Harda,Madhya Pradesh,23,448,448,0.345568985,0.5,0.441934347,0.507499635,0.5,0.33739987,0.146931395,0,0.220665783,0.413707912,0.800000012,0.406387091,0.05868914,0,0.054089788,0.150994897,0.100000001,0.068185829,0.30786112,0,0.386493385,0.12403623,0.100000001,0.143331885,0,0,0.017899858,0.562821686,0.600000024,0.561391294,0.437178284,0.400000006,0.420708835
Hoshangabad,Madhya Pradesh,23,449,449,0.42643553,0.214210615,0.444963038,0.441274852,0.620649934,0.224668249,0.132289603,0.165139467,0.330368727,0.561011076,0.507234633,0.4723984,0.010041218,0.020642808,0.071668133,0.075492039,0.042623296,0.113350205,0.30607006,0.316605568,0.322378367,0.09440022,0.192208052,0.066781454,0.022672268,0.045798749,0.020204868,0.474042833,0.405232728,0.544637561,0.503284872,0.548968554,0.435157567
Katni,Madhya Pradesh,23,450,450,0.166656449,0.39862448,0.359998614,0.833343565,0.60137552,0.640001416,0,0,0,0.348848313,0.314116985,0.250659347,0,0,0,0.119270533,0,0.158953011,0.456507683,0.322088003,0.590387642,0.075373471,0.453024387,0.17145139,0.032996241,0.071814634,0,0.41794309,0.660497248,0.541993022,0.549060643,0.267688096,0.458006978
Jabalpur,Madhya Pradesh,23,451,451,0.445055246,0.471215606,0.320290178,0.505131185,0.490225881,0.544977129,0.049813583,0.038558528,0.134732723,0.328659922,0.248162746,0.572902322,0,0,0.042926211,0.126336977,0.182347104,0.069015287,0.475235075,0.426568657,0.268659174,0.089426078,0.259835482,0.09617126,0,0.031179862,0.024837114,0.466775328,0.612904966,0.324087292,0.533224642,0.355915189,0.651075602
Narsimhapur,Madhya Pradesh,23,452,452,0.150514483,0.303656071,0.48326087,0.849485517,0.696343958,0.51673913,0,0,0,0.197235912,0.303656071,0.390063703,0,0.151828036,0,0.079432011,0,0.104821593,0.422989041,0.365099907,0.324047357,0.431124151,0.179416001,0.247777864,0.091630608,0,0,0.490992606,0.848171949,0.443620801,0.417376786,0.151828036,0.556379199
Dindori,Madhya Pradesh,23,453,453,0.535205305,,0.627862513,0.464794695,,0.239972264,0,,0.132165208,0,,0.627862513,0,,0,0,,0.125194475,1,,0.114777789,0,,0.132165208,0,,0,0.464794695,,0.617445886,0.535205305,,0.382554144
Mandla,Madhya Pradesh,23,454,454,0.286961079,0,0.230600968,0.503959,1,0.538377225,0.209079921,0,0.231021792,0.544067562,0,0.239679754,0,0,0,0.146133035,1,0.131966874,0.309799433,0,0.500410914,0.079586901,0,0.127942458,0,0,0,0.536257863,1,0.503961027,0.463742167,0,0.496038973
Chhindwara,Madhya Pradesh,23,455,455,0.234521285,0.456819057,0.293600559,0.703363121,0.224592656,0.455760777,0.062115617,0.318588287,0.250638694,0.456984788,0.291729122,0.503920138,0.105012253,0,0.099932067,0.134844601,0.145864561,0.118744969,0.257833719,0.488904476,0.243847996,0.045324657,0.15222995,0.033554826,0,0,0,0.480341166,0.456819057,0.385891795,0.519658804,0.543180943,0.614108205
Seoni,Madhya Pradesh,23,456,456,0.402552813,0.839320779,0.292562246,0.542110801,0.160679191,0.647437692,0.055336379,0,0.060000043,0.37718147,0.258981198,0.279421747,0,0,0,0,0.258981198,0.073140562,0.562909901,0.482037604,0.647437692,0.227233976,0.160679191,0.073140562,0,0,0,0.607297838,0.839320779,0.241150558,0.392702192,0.160679191,0.758849442
Balaghat,Madhya Pradesh,23,457,457,0.42865175,0.386847645,0.30487141,0.430802584,0.458064169,0.605311871,0.140545666,0.155088186,0.089816734,0.612105131,0.386847645,0.538610399,0.107805736,0,0.113910124,0.035922688,0.085785314,0,0.17550385,0.527367055,0.244975299,0.140507996,0.100354113,0.102504171,0,0,0.056314319,0.644694388,0.650531173,0.440615326,0.355305642,0.349468827,0.503070354
Guna,Madhya Pradesh,23,458,458,0.413782686,0.446320832,0.403321028,0.265419722,0.472590268,0.293388575,0.320797622,0.081088915,0.303290397,0.328600973,0.336279124,0.514062047,0.01986408,0,0.016471731,0.229359552,0.220380917,0.146270454,0.359467745,0.362251043,0.306724072,0.147104666,0.081088915,0.016471731,0.043537993,0.081088915,0,0.518666863,0.666701734,0.516195118,0.437795162,0.252209336,0.483804882
Ashoknagar,Madhya Pradesh,23,459,459,0.255754977,0,0.451304704,0.457423925,1,0.416780919,0.286821097,0,0.131914377,0.493419111,0,0.431673795,0,0,0.018619368,0.173198298,0.217270374,0.162792444,0.333382607,0.782729626,0.386914402,0,0.217270374,0.046110615,0,0.217270374,0.044182319,0.44794634,0.782729626,0.38975054,0.55205363,0,0.5660671
Shahdol,Madhya Pradesh,23,460,460,0.425272375,0.318860263,0.462334007,0.429463834,0.521709621,0.397615731,0.145263776,0.159430131,0.140050277,0.493931919,0.521709621,0.373587638,0,0,0,0.178324789,0,0.278979838,0.177090898,0.478290379,0.347432524,0.191440791,0,0.074475966,0,0,0,0.598158002,0.478290379,0.812911689,0.401841998,0.521709621,0.187088326
Anuppur,Madhya Pradesh,23,461,461,0.498650342,0.20816265,0.710152209,0.221956968,0.791837335,0.156223029,0.279392719,0,0.133624792,0.280705422,0.402720898,0.45254752,0,0,0,0.221956968,0.194558233,0.407351047,0.497337639,0.20816265,0.140101463,0.070176356,0.194558233,0,0,0,0,0.719294608,0.597279131,0.703675508,0.280705422,0.402720898,0.296324492
Sidhi,Madhya Pradesh,23,462,462,0.159148067,,0.326003969,0.799676359,,0.56717217,0.041175578,,0.106823884,0.481799096,,0.44347921,0,,0,0.228590056,,0.100764439,0.191999748,,0.455756336,0.097611107,,0,0,,0.05350567,0.603354275,,0.611852884,0.396645725,,0.334641457
Singrauli,Madhya Pradesh,23,463,463,0.170515195,0.205920219,0.440364629,0.743113399,0.794079781,0.559635341,0.086371385,0,0,0.08600159,0,0.078140818,0,0,0.063900679,0.17200318,0.191119671,0.207990035,0.655623853,0.808880329,0.586067796,0.086371385,0.191119671,0.078140818,0.17200318,0,0,0.275720268,0.60296011,0.598694146,0.552276552,0.39703989,0.401305884
Jhabua,Madhya Pradesh,23,464,464,0.318383157,0.439306706,0.283905685,0.573514998,0.414257735,0.564502001,0.10810183,0.146435574,0.151592314,0.331841767,0.292871147,0.27015388,0,0,0,0.109931871,0,0.332565963,0.448294491,0.146435574,0.328531802,0.26039505,0.560693324,0.068748377,0.106055684,0,0.068748377,0.322259337,0.560693324,0.602317989,0.571684957,0.439306706,0.328933626
Alirajpur,Madhya Pradesh,23,465,465,0.293370038,0.5,0.593803406,0.45702523,0.5,0.302575767,0.249604747,0,0.103620812,0.292652071,1,0.455819637,0,0,0.025240844,0.123389728,0,0.028532147,0.499859899,0,0.396148354,0.126147464,0,0.189224973,0.040776614,0,0,0.456393093,0.5,0.37813139,0.502830267,0.5,0.62186861
East Nimar,Madhya Pradesh,23,466,466,0.535150349,0.419689655,0.417572409,0.27453208,0.580310345,0.414933562,0.190317541,0,0.167494029,0.475253612,0.098448336,0.51139605,0.046162777,0,0.047495242,0.16210416,0,0.094990484,0.251692832,0.580310345,0.321109921,0.11874117,0.481862009,0.025008291,0.020503165,0,0,0.535941124,0.481862009,0.472820044,0.443555713,0.518137991,0.527179956
Burhanpur,Madhya Pradesh,23,467,467,0.470788807,0.459713399,0.511202216,0.402387798,0.392727286,0.418884337,0.126823395,0.147559315,0.069913469,0.317684472,0.235051021,0.27808857,0.010170106,0.047167286,0.046826139,0.111726023,0.165969789,0.187119707,0.424175143,0.377234966,0.324796081,0.223807126,0.246461332,0.140613705,0.037151415,0.018649075,0.02255577,0.452518433,0.563669026,0.584766626,0.510330141,0.417681903,0.392677635
Kachchh,Gujarat,24,468,468,0.326562524,0.299910456,0.32652837,0.557702959,0.383872569,0.561040401,0.115734547,0.316216975,0.112431206,0.353233457,0.136849016,0.358843833,0.022809586,0,0,0.180461824,0.163061425,0.117744468,0.42068553,0.700089574,0.325024277,0.103102498,0.239870235,0.236575067,0,0,0.038545441,0.646769285,0.683782995,0.519302428,0.353230715,0.316216975,0.442152143
Banas Kantha,Gujarat,24,469,469,0.378609449,0.360858768,0.496436238,0.404813737,0.639141262,0.349360228,0.216576815,0,0.154203549,0.315500438,0.497886777,0.40197587,0,0,0,0.122705817,0,0.030444186,0.499302059,0.502113223,0.41598466,0.172159687,0,0.216439486,0.031339392,0,0.064844213,0.453101277,0.780395687,0.366838485,0.515559316,0.219604298,0.568317294
Patan,Gujarat,24,470,470,0.301131815,0.155794993,0.361016572,0.620360553,0.766017199,0.574743211,0.078507625,0.078187823,0.064240232,0.332344979,0.283669025,0.485856354,0.056165725,0,0,0.077174708,0.155794993,0.134579957,0.36128819,0.560535967,0.285483122,0.206071764,0.297629505,0.128316551,0.020571981,0,0,0.259169996,0.737093508,0.562954903,0.720258057,0.262906462,0.437045127
Mahesana,Gujarat,24,471,471,0.434844702,0.505525708,0.350768834,0.433281779,0.402101308,0.521799207,0.131873518,0.092372976,0.127431929,0.519106984,0.41771391,0.415117145,0,0,0,0.053764835,0.103428647,0.176185444,0.319328576,0.478857428,0.334736288,0.126763135,0,0.09964066,0.036211278,0,0.047630161,0.540301979,0.313122302,0.513217032,0.42348671,0.686877668,0.439152807
Sabar Kantha,Gujarat,24,472,472,0.364509881,0.255805612,0.472033143,0.577025235,0.610485971,0.44576773,0.058464888,0.133708417,0.082199141,0.387473732,0,0.292607605,0,0,0.019832518,0.096018806,0,0.125942022,0.406387895,0.488388777,0.479740351,0.206446007,0.511611223,0.144895449,0,0,0.066286705,0.457144916,0.755805612,0.350559652,0.542855084,0.244194388,0.583153665
